X,Y,id
362486.6289,1138687.774,27
399944.6716,1170617.157,270
399045.4193,1299619.721,2700
393608.795,1300319.688,2701
423762.5281,1324111.842,2702
350898.7892,1309857.006,2703
396142.8223,1218968.345,2704
397563.9556,1218631.772,2705
413638.4279,1219619.356,2706
371774.8837,1219870.665,2707
364979.9705,1200306.083,2708
397258.2227,1202072.775,2709
394572.8648,1175278.041,271
374545.1547,1221986.499,2710
376891.8802,1224865.244,2711
357834.2979,1276714.872,2712
406992.5684,1287717.829,2713
412338.3636,1327159.668,2714
358898.2429,1318092.001,2715
336220.4752,1304577.989,2716
314775.7874,1271079.468,2717
316089.1857,1274744.432,2718
382766.5032,1203271.038,2719
404537.6348,1181950.542,272
393061.5894,1204646.638,2720
407395.6624,1204671.385,2721
381686.3839,1209539.56,2722
362749.2081,1209988.437,2723
392028.9795,1213697.16,2724
372796.0756,1214989.662,2725
395211.4001,1215522.176,2726
403463.0208,1185180.583,2727
405809.1896,1185520.916,2728
373556.5491,1190399.132,2729
311739.7581,1280660.938,273
380834.5733,1283092.326,2730
357008.1231,1283956.08,2731
360677.2613,1284405.669,2732
366184.3487,1285083.097,2733
421050.7892,1285289.774,2734
393575.5164,1290286.87,2735
405424.217,1290732.912,2736
408695.8164,1291145.082,2737
396154.344,1291637.782,2738
362095.9203,1292228.423,2739
403849.7399,1179609.492,274
363346.4269,1294125.593,2740
394939.2239,1297627.166,2741
385059.6152,1298690.914,2742
358013.2468,1299392.335,2743
387524.7652,1301171.109,2744
370626.8885,1109635.895,2745
373658.2173,1111846.99,2746
377747.9576,1116306.538,2747
377379.2122,1117652.741,2748
411084.4049,1119964.968,2749
302794.4314,1285308.812,275
374186.2989,1122317.024,2750
336830.8811,1129367.473,2751
414619.0305,1129383.615,2752
349397.8077,1129753.051,2753
351538.6108,1130096.32,2754
321821.2532,1130445.319,2755
368455.0228,1132012.321,2756
347390.8121,1135104.652,2757
379995.126,1146687.41,2758
363411.1807,1147275.87,2759
394336.6201,1181593.347,276
323821.0719,1147638.014,2760
407826.4912,1262033.708,2761
401328.1498,1273164.665,2762
401254.6678,1279229.982,2763
416114.185,1280000.425,2764
415786.5253,1156021.481,2765
409374.6008,1350650.244,2766
415031.8147,1350782.704,2767
421630.9793,1350102.932,2768
396855.7459,1345662.596,2769
325608.5002,1278485.423,277
383426.0154,1321781.034,2770
392801.6748,1248654.951,2771
430795.8828,1251742.505,2772
437922.946,1268509.283,2773
353847.673,1270745.821,2774
401914.065,1312334.694,2775
383043.2229,1333941.139,2776
379834.0245,1333171.108,2777
382740.9417,1354760.069,2778
434264.3953,1355540.822,2779
334659.3987,1263869.484,278
416853.4439,1328868.896,2780
439317.8197,1149445.311,2781
350886.5369,1272119.85,2782
350505.9648,1272364.408,2783
351318.0959,1272966.052,2784
334046.15,1244852.314,2785
347661.6643,1249871.303,2786
440878.9372,1283117.093,2787
392504.0924,1285843.937,2788
365381.3895,1180990.592,2789
326645.2809,1226206.726,279
394238.4689,1115028.607,2790
398625.5798,1127401.467,2791
301065.3931,1182601.327,2792
288638.5382,1236060.806,2793
287537.7736,1246262.215,2794
395377.3871,1135979.723,2795
385300.337,1141663.064,2796
377861.5373,1142033.837,2797
406234.2163,1142021.396,2798
415397.113,1157750.491,2799
343333.2607,1138793.09,28
339193.2595,1277621.034,280
339059.6327,1146089.126,2800
335354.5609,1147718.475,2801
327409.3771,1147805.551,2802
339114.2362,1149262.745,2803
335528.6462,1149852.659,2804
341933.2372,1149945.796,2805
333318.8112,1151737.48,2806
335590.3523,1152259.758,2807
363105.4182,1152863.083,2808
345869.9067,1152500.769,2809
318447.6814,1278912.047,281
352684.9197,1152076.971,2810
355446.2068,1152808.871,2811
349827.0265,1151473.139,2812
352161.4048,1150601.482,2813
345333.1601,1150327.305,2814
359921.1113,1149457.801,2815
343155.2908,1157256.683,2816
346306.9312,1179962.842,2817
357019.9338,1181475.096,2818
367096.5059,1188457.732,2819
323222.3399,1279944.433,282
371980.6549,1190469.841,2820
306632.9142,1151524.936,2821
406305.2944,1283878.393,2822
426202.0997,1287541.131,2823
311622.5004,1259161.586,2824
311796.3615,1265572.709,2825
311533.7207,1201762.93,2826
311717.1398,1196340.152,2827
311646.2561,1220147.132,2828
312245.6442,1289705.94,2829
325266.7107,1283476.622,283
312767.262,1349373.311,2830
312691.3555,1315618.388,2831
312253.7398,1238721.846,2832
312396.9997,1271181.824,2833
312384.3177,1252261.32,2834
312601.8407,1284456.232,2835
312349.3855,1227738.099,2836
312644.1578,1275956.293,2837
312172.5898,1191539.077,2838
312843.1625,1292468.679,2839
326628.6004,1264631.514,284
312361.2448,1189624.802,2840
312533.4398,1216463.101,2841
313088.4264,1318380.542,2842
312673.2607,1186397.085,2843
313011.4551,1243454.876,2844
312898.35,1213750.181,2845
313191.1248,1249971.524,2846
313194.092,1235431.851,2847
313620.9286,1256342.514,2848
313692.888,1246024.54,2849
327195.1088,1283494.149,285
313419.599,1187667.81,2850
313323.2254,1166361.991,2851
313687.0182,1215099.099,2852
313433.8841,1174075.486,2853
314476.4086,1350645.234,2854
314316.9627,1283369.033,2855
314076.6516,1239111.513,2856
313681.6174,1179918.086,2857
313651.45,1161808.425,2858
314203.8561,1258687.264,2859
361611.9699,1254161.467,286
313891.6727,1204135.758,2860
314069.7736,1224161.386,2861
314503.996,1268127.612,2862
314468.3947,1316963.012,2863
314347.3956,1212862.48,2864
314199.5199,1195714.169,2865
314346.3782,1207547.987,2866
314290.2474,1190925.043,2867
315248.8044,1353931.845,2868
314696.9424,1261970.864,2869
314505.1069,1265408.888,287
314480.8989,1217532.518,2870
314549.8813,1196940.432,2871
314622.0705,1201624.581,2872
315242.0773,1299640.41,2873
315147.7803,1264828.07,2874
315088.2186,1244723.639,2875
315153.2867,1219119.944,2876
315509.0519,1250911.764,2877
315296.4245,1209994.268,2878
315266.9091,1205919.395,2879
348172.8678,1267937.954,288
315828.0672,1288454.766,2880
315306.7009,1189360.373,2881
315332.2573,1186823.637,2882
315327.4589,1175511.556,2883
315644.9786,1221442.281,2884
316093.1802,1296645.17,2885
315815.4659,1247785.767,2886
315715.2963,1232873.94,2887
315696.2396,1206840.829,2888
315615.7345,1179911.505,2889
302868.482,1144455.249,289
316215.1183,1315283.601,2890
315859.3393,1212985.161,2891
315964.7191,1218738.582,2892
316202.52,1240358.819,2893
316449.0057,1292405.86,2894
315862.4311,1166966.045,2895
316419.9056,1259072.91,2896
316020.7675,1184840.968,2897
316473.4657,1249483.674,2898
316275.4804,1216214.343,2899
300554.413,1139025.278,29
313042.8954,1268524.728,290
316835.5911,1287061.099,2900
316522.1612,1228297.253,2901
316459.9587,1214467.429,2902
316290.5585,1177178.341,2903
316699.2587,1238129.878,2904
318479.4063,1236937.867,2905
318443.8675,1219647.831,2906
317233.3803,1242547.216,2907
317114.6881,1222256.337,2908
317259.173,1201287.149,2909
295030.7714,1162355.692,291
317786.7752,1263495.877,2910
317475.0097,1199498.491,2911
317259.9771,1164489.125,2912
317639.2949,1212766.993,2913
317690.8474,1205240.245,2914
317967.4205,1252115.86,2915
317602.5873,1168510.182,2916
318029.7896,1224368.457,2917
317866.5214,1183501.055,2918
318016.0615,1176709.463,2919
360654.0699,1247736.817,292
318580.0738,1271789.324,2920
318575.9101,1215919.969,2921
318463.0317,1192936.503,2922
318565.8152,1209823.278,2923
318458.7452,1178205.575,2924
318725.1607,1198040.124,2925
318963.0037,1239899.334,2926
318954.8035,1232545.465,2927
319261.3084,1268811.828,2928
318727.2312,1171094.446,2929
355673.0465,1241649.302,293
319010.4595,1208551.332,2930
319336.8759,1226041.178,2931
319248.2928,1187865.4,2932
319147.361,1163786.917,2933
319507.6437,1228459.949,2934
319457.3586,1196815.16,2935
319533.5745,1200129.887,2936
319980.0582,1252265.059,2937
319998.5927,1244617.655,2938
319873.1688,1173977.772,2939
297586.4614,1155068.839,294
320052.7332,1180287.396,2940
320000.7395,1159561.66,2941
320692.0825,1259325.441,2942
320791.5954,1236900.237,2943
320451.251,1169265.773,2944
320541.4569,1210674.844,2945
321130.4956,1282389.557,2946
320795.3394,1217607.061,2947
320661.0901,1183259.174,2948
320953.2502,1221389.263,2949
383692.5919,1249827.404,295
321161.398,1240659.185,2950
321421.6964,1261263.913,2951
321157.9225,1194788.025,2952
321613.3316,1288606.633,2953
321505.3129,1252306.268,2954
321704.3263,1284321.219,2955
321503.4648,1215338.333,2956
321473.9175,1198929.212,2957
321643.8369,1234942.583,2958
321901.6299,1271644.294,2959
385325.8083,1245141.909,296
321601.9456,1225114.474,2960
321591.6403,1214231.62,2961
322029.2368,1273417.67,2962
321878.2819,1241360.555,2963
321713.0797,1204979.677,2964
322032.1997,1223298.949,2965
321962.3295,1208917.223,2966
322260.5779,1243278.125,2967
322057.0109,1171636.084,2968
322579.6398,1228012.678,2969
360852.2676,1233962.403,297
322837.6321,1264567.875,2970
322693.923,1216983.452,2971
322936.0687,1245860.401,2972
323183.5741,1244436.475,2973
323201.1834,1192741.188,2974
323348.0818,1201581.026,2975
323441.2408,1218136.944,2976
323822.0733,1279043.942,2977
323581.0208,1221677.194,2978
323918.7462,1240153.585,2979
351304.6137,1253446.792,298
323846.7404,1194522.913,2980
324332.0635,1268785.619,2981
324308.5613,1256792.552,2982
323890.9427,1167066.322,2983
324356.516,1243263.979,2984
324329.3199,1233523.128,2985
324102.1548,1172389.472,2986
324514.8657,1236194.299,2987
324294.6722,1195807.767,2988
324311.1682,1188471.689,2989
417626.4209,1269657.968,299
324642.4482,1225192.351,2990
324530.8111,1186171.515,2991
324455.2033,1163270.69,2992
324872.9687,1246943.667,2993
324789.3969,1222425.97,2994
324976.3873,1246094.267,2995
324776.1407,1198182.344,2996
324730.0716,1181684.861,2997
325035.3115,1220299.994,2998
325016.6586,1210188.276,2999
265717.9145,1159236.494,3
317273.2836,1139239.852,30
364510.648,1231111.371,300
324908.7155,1187886.723,3000
325354.7849,1262184.235,3001
325500.7459,1226487.676,3002
325524.9121,1217421.035,3003
325974.7616,1285328.059,3004
325686.0137,1161285.157,3005
325816.9089,1193843.535,3006
326130.1139,1241765.899,3007
326117.9113,1237172.456,3008
326055.627,1207520.547,3009
355400.9318,1241034.512,301
326269.9387,1215925.998,3010
326458.5215,1232225.123,3011
326316.8208,1177181.223,3012
326573.9524,1204508.703,3013
326975.7041,1220428.762,3014
327022.5277,1218095.032,3015
327215.7219,1244118.744,3016
326990.5978,1185938.322,3017
327555.7978,1279286.063,3018
327302.8043,1212973.303,3019
330239.4059,1193402.391,302
327670.0934,1237958.523,3020
327510.5817,1200476.329,3021
328103.5403,1280962.163,3022
327496.2547,1164268.291,3023
327913.688,1242066.138,3024
305855.1786,1160210.62,3025
305948.7921,1157733.695,3026
306875.3908,1294471.251,3027
306541.1118,1222109.913,3028
306545.7658,1210433.51,3029
374064.4777,1196696.993,303
306260.1107,1145654.237,3030
306760.4701,1207382.006,3031
307235.0418,1279875.179,3032
307104.6916,1255216.159,3033
306953.3457,1216053.976,3034
307347.284,1285877.073,3035
306662.4792,1161511.258,3036
307118.9034,1212908.233,3037
307327.6113,1237996.119,3038
307127.4817,1199440.145,3039
369348.6288,1191939.784,304
307525.219,1250746.74,3040
307437.7565,1180254.249,3041
307744.4117,1229835.549,3042
307655.9012,1182536.385,3043
307965.183,1225615.247,3044
308059.9151,1244415.712,3045
307816.2557,1202865.81,3046
307742.5481,1186325.062,3047
308444.3872,1281276.929,3048
308216.364,1219788.152,3049
334042.739,1205552.186,305
308599.6216,1284199.918,3050
308152.8462,1201334.389,3051
308808.8818,1307169.194,3052
308701.5608,1247711.501,3053
308749.5124,1241371.798,3054
308580.8827,1183509.356,3055
308629.1085,1152279.842,3056
308953.7399,1218278.949,3057
308977.1188,1182233.031,3058
309139.8694,1207097.758,3059
365791.8167,1250616.284,306
309433.8219,1245534.379,3060
309322.9856,1216942.326,3061
309298.6909,1204346.763,3062
309633.8693,1253016.796,3063
310112.8003,1316805.275,3064
309506.0815,1176156.522,3065
309696.0068,1182581.543,3066
309864.9714,1195272.19,3067
309884.8572,1193551.832,3068
309989.5393,1208574.746,3069
371100.8264,1256034.627,307
309925.14,1183836.436,3070
310496.007,1318326.323,3071
310450.8676,1271337.166,3072
310287.1766,1226755.578,3073
310914.097,1315828.843,3074
311138.9605,1302727.827,3075
310307.2676,1157387.679,3076
310590.1948,1198301.764,3077
310862.7823,1211984.386,3078
310775.745,1191520.375,3079
394401.2282,1194683.574,308
310797.9735,1190003.684,3080
311011.8744,1218643.672,3081
311024.9045,1203837.314,3082
311250.8069,1241267.718,3083
310835.388,1160832.263,3084
311115.2165,1228916.591,3085
311401.3657,1237586.5,3086
311571.9913,1270107.335,3087
311410.641,1233314.645,3088
369638.9607,1166550.304,3089
328328.259,1215624.268,309
406571.8219,1304268.649,3090
408241.831,1149210.363,3091
416711.499,1260653.322,3092
416814.4856,1252336.459,3093
416840.156,1259564.149,3094
418953.0946,1261945.05,3095
419410.1715,1261624.094,3096
421835.8075,1255377.941,3097
423746.5768,1206584.55,3098
436670.1707,1288832.55,3099
356826.8255,1139191.545,31
367474.293,1256583.373,310
439055.2846,1289612.211,3100
440072.3784,1290164.914,3101
273898.8698,1251209.012,3102
277534.2045,1246610.577,3103
277653.1393,1250815.28,3104
278265.9792,1252105.173,3105
278331.9679,1248491.583,3106
283087.8008,1262158.463,3107
283298.9229,1169278.246,3108
284112.2614,1256192.228,3109
389912.388,1195898.525,311
284049.4745,1172612.071,3110
284812.9119,1168858.086,3111
286023.8907,1257235.3,3112
286147.7148,1174670.746,3113
287121.6147,1261141.115,3114
288681.2062,1263609.651,3115
288627.8277,1167329.84,3116
290053.8201,1222061.999,3117
290580.0426,1285888.684,3118
290756.097,1290937.742,3119
322727.1186,1180204.69,312
290509.016,1220344.56,3120
290860.765,1260238.622,3121
291406.7891,1227951.114,3122
291689.1926,1225334.81,3123
291890.3189,1220999.473,3124
293549.3636,1193698.779,3125
294247.6656,1290112.611,3126
294864.3647,1193153.578,3127
295110.6317,1190470.949,3128
295633.3878,1190703.466,3129
329352.2138,1190776.832,313
297488.4311,1216498.261,3130
297453.6219,1194258.407,3131
297510.7353,1192213.954,3132
297760.9107,1189645.954,3133
298319.6896,1213514.5,3134
298795.0771,1196954.16,3135
299787.2367,1195990.364,3136
299883.1319,1192321.508,3137
300738.5803,1194413.531,3138
301233.4536,1217744.529,3139
331111.0561,1184795.145,314
301306.167,1191266.448,3140
301444.3926,1209511.394,3141
303272.7204,1209158.905,3142
303368.398,1213547.027,3143
304058.9006,1210915.175,3144
304195.2707,1215807.16,3145
304672.3706,1214590.423,3146
304939.3232,1185155.084,3147
327833.6617,1171971.465,3148
328417.2287,1259407.201,3149
332248.0452,1189362.254,315
328054.8918,1173516.583,3150
328600.8865,1253704.748,3151
329462.3711,1257289.653,3152
329220.2063,1171290.884,3153
329721.3148,1167244.057,3154
330949.4315,1260144.744,3155
331040.2104,1173515.004,3156
331607.9683,1258721.704,3157
331358.9823,1168662.833,3158
331476.5526,1171272.647,3159
396389.4413,1242242.961,316
332323.4808,1283335.939,3160
333447.3269,1257894.625,3161
333468.2898,1164221.803,3162
334168.3211,1259255.195,3163
333849.8023,1169371.922,3164
334066.2472,1173718.833,3165
334824.8119,1173404.95,3166
336057.026,1283456.242,3167
336171.7069,1287485.28,3168
336141.6364,1173020.512,3169
379881.3748,1193528.067,317
336568.1203,1166231.341,3170
338943.5811,1169261.196,3171
343944.1067,1304848.962,3172
347099.1169,1300582.525,3173
347711.7849,1293743.781,3174
349712.0123,1294569.833,3175
351586.6146,1292184.649,3176
352982.8701,1293391.398,3177
415557.5305,1263625.748,3178
416555.5981,1261937.207,3179
396571.8546,1184951.604,318
426080.3811,1237557.99,3180
308439.9077,1181488.317,3181
321891.7377,1278961.569,3182
346047.5851,1294926.622,3183
351072.4473,1294495.757,3184
358413.6126,1360203.954,3185
365169.8308,1168183.061,3186
369391.132,1332272.72,3187
385848.8132,1261826.178,319
337314.1096,1139197.985,32
354945.1098,1255737.47,320
412243.1759,1275252.321,321
296464.937,1166377.295,322
339615.7845,1193823.708,323
375363.1548,1187750.803,324
309593.035,1141685.881,325
384882.862,1240776.9,326
370599.1687,1189423.623,327
355950.4481,1253125.409,328
366228.3434,1242868.926,329
325926.0564,1139831.465,33
302828.3059,1179847.939,330
308372.7868,1156193.475,331
330434.4553,1213215.061,332
316876.1604,1196410.01,333
342695.6375,1194448.918,334
394518.2238,1185662.519,335
331070.7556,1254827.845,336
361892.6274,1199836.333,337
337436.1223,1196750.451,338
343608.7278,1205849.118,339
328404.1601,1139749.962,34
324480.9054,1251977.364,340
306133.2542,1233779.408,341
336857.9936,1210509.353,342
347648.9556,1207783.699,343
394289.1702,1237693.27,344
330140.3455,1208478.459,345
326833.9026,1238718.987,346
319792.9837,1219867.636,347
390938.1071,1248566.927,348
312494.3462,1263328.41,349
340044.1234,1140176.563,35
368265.068,1223697.683,350
358246.4369,1246374.853,351
368840.387,1242783.108,352
293152.9369,1247820.736,353
303092.5447,1225852.837,354
328788.3671,1232027.208,355
315797.4924,1222654.538,356
299425.1179,1216094.312,357
328459.9839,1221517.645,358
375315.3205,1203839.108,359
320204.2109,1140849.949,36
378109.2143,1203711.611,360
351567.8489,1199641.893,361
278810.8772,1173645.44,362
331023.0448,1252110.912,363
412398.0241,1224587.413,364
413758.3909,1226634.657,365
409879.9149,1220808.465,366
412904.1701,1222955.505,367
328426.4976,1176578.157,368
412682.9723,1235707.548,369
346904.5142,1141083.638,37
356604.3582,1171125.573,370
422993.4078,1196222.944,371
433413.7794,1215565.772,372
438268.6232,1155032.603,373
431407.7523,1214591.711,374
438537.6261,1151992.576,375
430978.4072,1159696.938,376
433654.0371,1210899.075,377
436543.5806,1156098.673,378
436497.6549,1213448.408,379
358308.8463,1141170.217,38
437382.6311,1152421.097,380
425390.5931,1209470.072,381
429987.551,1176368.031,382
434271.8348,1159253.426,383
402741.9108,1152995.454,384
430250.5167,1162071.323,385
432703.677,1157211.222,386
416129.0433,1176184.491,387
351761.058,1159914.323,388
418464.3421,1173995.311,389
349979.8544,1141224.339,39
418557.1053,1175412.686,390
421849.3552,1167488.919,391
418343.8029,1170463.2,392
428775.2467,1160286.225,393
437214.5926,1187465.211,394
412105.1116,1176202.771,395
390903.1133,1142843.066,396
414080.5444,1174340.219,397
412447.719,1173046.051,398
424195.4908,1173698.532,399
332099.3865,1285883.345,4
343623.5166,1141372.617,40
439577.4343,1184875.697,400
436776.8171,1185076.978,401
409608.3107,1173713.501,402
409878.1273,1158462.455,403
440219.6015,1183114.465,404
434259.8896,1185265.341,405
431443.08,1149258.863,406
279002.1113,1162874.805,407
406232.6116,1154128.084,408
278255.6137,1163760.152,409
370875.9646,1141415.828,41
411155.526,1157055.045,410
408318.0468,1154117.156,411
415020.2898,1159797.892,412
433786.2323,1188268.424,413
434839.0363,1191706.777,414
432683.3359,1191047.834,415
435866.0468,1187826.952,416
352047.2435,1163371.225,417
434578.9242,1195133.955,418
439537.2407,1192476.546,419
331896.7529,1141627.794,42
437496.6863,1194862.316,420
435461.4753,1193898.268,421
352330.7772,1241470.382,422
315746.9178,1260864.478,423
439878.8297,1206304.691,424
442613.3399,1206159.33,425
440344.5476,1193183.831,426
423876.3649,1193538.5,427
427918.0341,1198468.464,428
425268.4057,1192337.758,429
316364.6996,1141778.644,43
436129.2423,1206273.955,430
437717.3762,1202215.491,431
426724.3435,1193508.896,432
278967.8459,1155119.908,433
430894.5644,1200150.559,434
329788.1739,1244112.046,435
425874.9608,1195942.29,436
324335.8169,1161464.332,437
352083.3534,1190008.99,438
277368.9948,1166718.927,439
337961.8826,1141809.847,44
319794.4401,1152136.183,440
315688.0306,1252507.038,441
332386.281,1174565.953,442
289287.2077,1168643.851,443
312471.5373,1155278.307,444
330908.5482,1233908.752,445
313976.5641,1252216.753,446
322053.986,1190050.215,447
312156.6816,1255767.809,448
306911.7917,1258116.002,449
322795.7897,1142566.974,45
333231.4994,1177758.126,450
393878.7925,1155273.058,451
333652.2905,1230451.278,452
327347.3462,1245998.971,453
335366.534,1246176.837,454
331994.1864,1242451.672,455
340565.6978,1239489.178,456
329721.8232,1245289.889,457
325489.5016,1233412.423,458
333546.9944,1238560.028,459
374392.4847,1142560.541,46
407322.4487,1245933.518,460
343010.2181,1236620.225,461
343266.4612,1231776.434,462
384382.0393,1252519.448,463
396547.9871,1153298.608,464
340202.9687,1247558.454,465
405067.285,1169979.62,466
339592.6374,1248739.803,467
386725.4205,1249408.992,468
346335.3799,1256957.479,469
318562.1155,1142861.24,47
339555.166,1259456.175,470
336651.9135,1266786.511,471
345396.407,1265252.924,472
340844.5129,1270931.568,473
390208.5057,1240476.333,474
404946.0793,1246360.066,475
397316.5593,1239035.949,476
395144.3627,1246951.212,477
393577.7618,1239424.241,478
396628.6682,1248633.452,479
362995.7444,1142890.274,48
422943.7208,1193544.976,480
434190.6901,1153871.288,481
365156.9234,1172872.217,482
395617.8223,1154528.579,483
395524.0248,1151285.039,484
385323.8198,1164474.854,485
353751.8515,1188649.957,486
392227.414,1156601.173,487
363413.2574,1175496.851,488
354660.8947,1182794.172,489
356688.8609,1142939.233,49
389432.5137,1161272.952,490
375128.8255,1169737.229,491
374963.6072,1166366.677,492
416552.0056,1151261.163,493
423173.8546,1146048.929,494
356827.5632,1193329.245,495
350506.8594,1190714.043,496
417744.8731,1150738.322,497
421409.2298,1153713.33,498
412482.2884,1274216.109,499
304251.2928,1179142.051,5
367591.2219,1143518.754,50
419418.43,1150309.045,500
360676.3777,1192250.533,501
422298.947,1142975.543,502
426275.7399,1154411.204,503
366402.1938,1194103.525,504
394539.6728,1170239.944,505
418510.0569,1188237.609,506
431533.3879,1153415.716,507
427816.694,1158721.709,508
413948.7581,1185258.904,509
347629.7856,1144077.781,51
439526.4968,1296904.432,510
446021.255,1287573.087,511
411501.3189,1205075.999,512
425217.6198,1276547.806,513
406193.3442,1189036.043,514
416146.0339,1278473.98,515
406915.1163,1209236.297,516
412393.7099,1188790.056,517
420135.7177,1177005.054,518
415743.917,1189741.103,519
329645.5333,1144239.923,52
408312.2023,1207630.025,520
403613.2625,1192849.923,521
406949.8255,1197908.982,522
410388.9393,1200016.971,523
402144.4814,1194726.239,524
405025.5238,1195371.197,525
399587.8646,1211122.035,526
410048.5432,1213356.693,527
423787.0736,1203516.087,528
418517.5366,1204055.473,529
335346.1958,1144406.673,53
422167.2037,1204824.244,530
399865.3812,1212662.11,531
420889.524,1200902.685,532
322159.123,1229860.537,533
317358.3161,1225814.711,534
414468.1187,1196504.558,535
378701.8045,1208682.81,536
420893.2618,1194675.975,537
384166.665,1230554.033,538
426810.6927,1201274.861,539
338070.6295,1144448.37,54
391826.5113,1233855.653,540
416142.6262,1183811.437,541
425798.112,1207071.318,542
419189.0693,1218332.904,543
425247.2624,1207194.274,544
398974.9021,1230883.701,545
425197.3318,1191127.715,546
406736.54,1226414.82,547
380950.4769,1224426.555,548
424774.3452,1221128.79,549
325063.9873,1144607.242,55
399299.5199,1223839.897,550
402541.2507,1224563.222,551
276061.0315,1252657.681,552
384334.483,1223486.186,553
384586.8225,1200639.998,554
379263.9467,1200948.617,555
342772.3216,1250716.551,556
324538.9731,1230393.024,557
341548.0267,1249808.09,558
347923.4661,1239865.779,559
345391.0836,1144609.531,56
323246.4644,1225831.604,560
350941.6244,1242082.151,561
319782.0269,1224404.755,562
398373.032,1173498.766,563
347126.0303,1236989.759,564
397820.1207,1167015.574,565
358387.3472,1241795.62,566
347865.4222,1241290.149,567
399246.5466,1218872.297,568
354356.7805,1240794.52,569
327272.3181,1144694.618,57
358842.7248,1205702,570
361944.6972,1243712.99,571
337569.967,1208245.786,572
364369.753,1241356.156,573
360645.5271,1241281.254,574
363474.8335,1244576.339,575
396167.1543,1170509.361,576
400033.3496,1169153.067,577
401222.2359,1168045.15,578
356693.0333,1223511.081,579
342761.4673,1144725.203,58
359053.4011,1231985.825,580
343302.314,1198976.722,581
380991.7011,1174028.397,582
380371.4253,1193010.462,583
405890.931,1168163.697,584
432440.1029,1150992.079,585
359204.4034,1248930.327,586
367435.6737,1217847.469,587
379635.8504,1196595.267,588
381152.0962,1191246.533,589
319297.4606,1144984.748,59
367925.7846,1211334.437,590
339845.264,1205539.132,591
332577.6526,1203531.891,592
342144.4116,1202243.335,593
390350.6675,1175811.738,594
400892.0175,1186385.44,595
376991.0188,1196630.752,596
392353.9042,1177659.532,597
388200.9995,1186166.594,598
379927.0638,1195290.323,599
280321.362,1158333.589,6
355879.7353,1144998.627,60
322562.3302,1248373.766,600
413841.077,1205882.365,601
394703.6873,1180069.239,602
391638.2859,1183958.968,603
400032.1318,1187207.948,604
356038.6609,1250971.802,605
416932.8019,1228371.087,606
344061.6282,1212041.893,607
375507.8952,1219646.349,608
335917.676,1211995.316,609
358490.1552,1145178.357,61
378511.8988,1191587.424,610
378457.6804,1139937.806,611
337855.5636,1211442.866,612
354358.1985,1211848.217,613
359216.7898,1216703.289,614
415558.9917,1336137.434,615
380628.1581,1144926.039,616
396611.2388,1215009.443,617
356287.7757,1215132.503,618
375799.2232,1191105.009,619
344341.8996,1162533.965,62
346002.3233,1211193.884,620
333573.4439,1186859.053,621
351055.5762,1181515.269,622
388565.6232,1218611.656,623
360238.484,1210921.492,624
334793.0846,1140869.018,625
370635.9485,1221005.1,626
382084.1791,1218875.914,627
389113.0839,1212690.954,628
351460.0985,1179186.603,629
364407.4135,1168836.67,63
321940.8749,1186632.771,630
360480.2788,1223951.53,631
326213.1228,1183837.437,632
318926.3187,1193300.557,633
425778.3745,1338200.727,634
418421.2346,1343632.47,635
425773.1282,1338632.876,636
419365.9704,1335829.692,637
386876.5359,1146873.918,638
406764.8755,1331304.776,639
350804.2116,1174377.297,64
331978.2594,1138918.2,640
418410.5586,1322495.467,641
415876.1816,1322439.546,642
356757.3349,1119547.116,643
378273.2263,1144734.123,644
410597.2447,1320857.671,645
411868.7332,1322933.755,646
432157.6825,1308294.478,647
380085.9531,1126122.9,648
360280.161,1127342.16,649
349774.6642,1175199.35,65
350971.0762,1104659.238,650
413801.222,1130105.507,651
307434.7745,1147939.114,652
312771.6431,1133568.927,653
304194.2283,1148854.159,654
332805.1652,1144618.983,655
309503.9161,1170370.571,656
327406.5823,1142523.881,657
317988.9352,1191061.939,658
316101.4458,1137338.215,659
364404.5739,1177679.153,66
282042.4188,1146346.995,660
430214.3635,1141779.464,661
340251.4073,1153560.252,662
283112.2494,1145119.466,663
280875.0185,1160286.803,664
412722.672,1238325.293,665
287522.0538,1155875.873,666
285981.4108,1152686.559,667
275923.655,1162248.404,668
286210.677,1150138.046,669
369149.6234,1185844.347,67
284922.5925,1156406.247,670
250365.729,1155465.184,671
283523.7894,1158878.331,672
275588.7247,1159375.911,673
288193.6256,1156236.704,674
283921.9152,1153302.575,675
279344.2409,1160470.694,676
264486.5505,1177097.607,677
430399.4683,1139186.996,678
274717.3853,1162157.395,679
369100.618,1187359.895,68
266008.4249,1163833.291,680
263381.4185,1159724.836,681
432753.7607,1135423.156,682
269570.2409,1161321.177,683
268582.7351,1165643.797,684
429676.719,1130174.104,685
280921.843,1255665.144,686
251180.711,1162594.077,687
416485.3326,1286120.404,688
415170.7939,1237946.907,689
360603.3246,1195275.855,69
418133.6428,1238561.525,690
438437.1706,1288719.517,691
397616.6182,1158710.706,692
422691.2811,1306075.225,693
422950.3692,1248396.753,694
437002.4484,1299942.102,695
447694.6923,1300127.03,696
449065.774,1285307.964,697
437197.0756,1291525.176,698
419038.7907,1270501.286,699
280561.8854,1169684.019,7
372436.3657,1199551.066,70
449897.5135,1282889.484,700
444407.0848,1289355.622,701
421232.159,1272331.149,702
419094.7949,1153132.65,703
406604.8427,1222106.932,704
