id,gap_size,gap_proprotion,e_ndvi,e_elev,e_prec,e_area,e_edge,e_earatio,d_ndvi,d_elev,d_prec,d_area,d_edge,d_earatio,gap_size_km,e_ndvi_r,e_elev_km,e_prec_m,e_area_km,e_edge_km,e_earatio_km,d_ndvi_r,d_elev_km,d_prec_m,d_area_km,d_edge_km,d_earatio_km,g_edge,g_edge_km,long,lat
1324,223.046,0.030399434,290.086,2049.125,1244.235,7337.176,316.993,0.043203679,293.106,2049.286,1244.235,7114.13,371.22,0.05218066,0.000223046,0.290086,2.049125,1.244235,0.007337176,0.316993,43.20367945,0.293106,2.049286,1.244235,0.00711413,0.37122,52.18066018,54.235,0.054235,358891.8386,1339632.977
1388,209.672,0.05683089,232.435,2018.25,1199.484,3689.402,277.257,0.075149577,238.57,2018.25,1199.484,3479.73,331.7,0.095323488,0.000209672,0.232435,2.01825,1.199484,0.003689402,0.277257,75.14957709,0.23857,2.01825,1.199484,0.00347973,0.3317,95.32348774,54.459,0.054459,409537.8793,1218419.632
2169,201.945,0.0068615,476.495,1796.688,1490.33,29431.611,705.393,0.02396719,476.653,1796.688,1490.33,29229.666,758.857,0.025961877,0.000201945,0.476495,1.796688,1.49033,0.029431611,0.705393,23.96718956,0.476653,1.796688,1.49033,0.029229666,0.758857,25.96187722,54.611,0.054611,345324.7108,1316400.459
2000,158.247,0.013240888,151.904,1903.308,1305.59,11951.389,454.961,0.038067625,152.095,1903.308,1305.59,11793.142,509.632,0.043214268,0.000158247,0.151904,1.903308,1.30559,0.011951389,0.454961,38.06762545,0.152095,1.903308,1.30559,0.011793142,0.509632,43.21426809,54.68,0.05468,361340.2142,1129230.752
1260,198.841,0.023765075,192.319,1969.111,1268.866,8366.942,478.985,0.057247319,194.006,1969.111,1268.866,8168.101,534.11,0.06538974,0.000198841,0.192319,1.969111,1.268866,0.008366942,0.478985,57.24731927,0.194006,1.969111,1.268866,0.008168101,0.53411,65.38973992,55.131,0.055131,343410.0733,1122931.929
1692,158.98,0.019565214,200.907,1870.375,1267.571,8125.646,350.368,0.043118787,202.042,1870.571,1267.571,7966.666,405.671,0.05092105,0.00015898,0.200907,1.870375,1.267571,0.008125646,0.350368,43.11878711,0.202042,1.870571,1.267571,0.007966666,0.405671,50.92105029,55.312,0.055312,364761.3732,1100860.252
3183,196.978,0.023500759,317.694,1919.5,1541.518,8381.772,472.444,0.056365647,320.522,1919.5,1541.518,8184.794,527.84,0.064490322,0.000196978,0.317694,1.9195,1.541518,0.008381772,0.472444,56.36564679,0.320522,1.9195,1.541518,0.008184794,0.52784,64.49032193,55.402,0.055402,346052.6501,1294916.539
1172,234.754,0.005356429,174.567,1821.957,1307.28,43826.583,842.552,0.019224679,174.659,1821.957,1307.28,43591.829,897.993,0.02060003,0.000234754,0.174567,1.821957,1.30728,0.043826583,0.842552,19.22467923,0.174659,1.821957,1.30728,0.043591829,0.897993,20.60003034,55.447,0.055447,350942.3343,1333689.224
1356,238.938,0.028800175,252.843,1931.778,1127.182,8296.408,417.255,0.050293452,258.769,1931,1127.182,8057.47,472.857,0.058685543,0.000238938,0.252843,1.931778,1.127182,0.008296408,0.417255,50.2934523,0.258769,1.931,1.127182,0.00805747,0.472857,58.68554273,55.613,0.055613,371589.0714,1335392.873
1201,233.044,0.068106491,220.547,1886.25,1625.082,3421.759,264.78,0.077381253,228.261,1887,1625.082,3188.715,320.416,0.100484364,0.000233044,0.220547,1.88625,1.625082,0.003421759,0.26478,77.38125333,0.228261,1.887,1.625082,0.003188715,0.320416,100.4843644,55.626,0.055626,281480.1359,1297470.863
177,240.834,0.001365113,415.107,2513.807,1440.415,176420.599,2655.917,0.015054461,415.323,2513.717,1440.415,176179.765,2711.751,0.015391955,0.000240834,0.415107,2.513807,1.440415,0.176420599,2.655917,15.05446085,0.415323,2.513717,1.440415,0.176179765,2.711751,15.39195492,55.85,0.05585,404216.8059,1212690.878
1435,235.173,0.075808996,175.496,1911.5,1090.047,3102.178,236.56,0.076256101,180.003,1913,1090.047,2867.005,292.427,0.101997381,0.000235173,0.175496,1.9115,1.090047,0.003102178,0.23656,76.25610136,0.180003,1.913,1.090047,0.002867005,0.292427,101.9973805,55.887,0.055887,447552.7087,1250777.11
1593,230.457,0.027793711,320.483,2205.889,1500.633,8291.696,358.847,0.043277877,325.874,2205.889,1500.633,8061.239,414.752,0.051450155,0.000230457,0.320483,2.205889,1.500633,0.008291696,0.358847,43.27787705,0.325874,2.205889,1.500633,0.008061239,0.414752,51.45015549,55.916,0.055916,368787.4663,1213126.591
1294,224.381,0.044435612,291.821,1895.8,1134.554,5049.576,359.989,0.071290936,295.366,1895.8,1134.554,4825.195,416.298,0.086275891,0.000224381,0.291821,1.8958,1.134554,0.005049576,0.359989,71.29093611,0.295366,1.8958,1.134554,0.004825195,0.416298,86.27589144,56.323,0.056323,396014.1891,1120897.746
2012,220.819,0.014286945,266.431,2411.947,1154.277,15455.999,522.341,0.033795357,268.843,2411.947,1154.277,15235.18,578.941,0.038000273,0.000220819,0.266431,2.411947,1.154277,0.015455999,0.522341,33.79535674,0.268843,2.411947,1.154277,0.01523518,0.578941,38.00027305,56.617,0.056617,420740.4082,1144349.065
2781,249.159,0.04767939,182.838,1846.2,1035.524,5225.717,275.863,0.052789502,188.858,1846.2,1035.524,4976.558,332.537,0.066820682,0.000249159,0.182838,1.8462,1.035524,0.005225717,0.275863,52.78950238,0.188858,1.8462,1.035524,0.004976558,0.332537,66.82068209,56.694,0.056694,439326.5786,1149448.307
301,215.649,0.043272791,214.944,2233.25,1383.272,4983.478,413.495,0.082973177,216.246,2231.333,1383.272,4767.829,470.289,0.098637975,0.000215649,0.214944,2.23325,1.383272,0.004983478,0.413495,82.97317656,0.216246,2.231333,1.383272,0.004767829,0.470289,98.63797548,56.802,0.056802,355401.4363,1241041.206
2444,234.75,0.010485351,332.509,2018.958,1394.33,22388.378,674.447,0.030124871,334.612,2018.958,1394.33,22153.628,731.281,0.033009537,0.00023475,0.332509,2.018958,1.39433,0.022388378,0.674447,30.12487104,0.334612,2.018958,1.39433,0.022153628,0.731281,33.00953686,56.842,0.056842,355625.6337,1227196.311
643,237.227,0.029072207,266.291,2316.875,1376.847,8159.924,636.745,0.078033202,267.22,2316.875,1376.847,7922.697,693.92,0.087586336,0.000237227,0.266291,2.316875,1.376847,0.008159924,0.636745,78.03320227,0.26722,2.316875,1.376847,0.007922697,0.69392,87.58633581,57.183,0.057183,356746.7579,1119532.199
2706,242.712,0.032569721,292.399,2194.8,1312.018,7452.075,477.718,0.064105367,298.638,2194.778,1312.018,7209.363,534.935,0.074200037,0.000242712,0.292399,2.1948,1.312018,0.007452075,0.477718,64.10536663,0.298638,2.194778,1.312018,0.007209363,0.534935,74.20003681,57.234,0.057234,413637.3307,1219618.038
1625,239.101,0.020141986,374.414,2648.429,1335.427,11870.776,494.038,0.041618004,376.62,2648.429,1335.427,11631.675,551.331,0.047399106,0.000239101,0.374414,2.648429,1.335427,0.011870776,0.494038,41.61800374,0.37662,2.648429,1.335427,0.011631675,0.551331,47.39910632,57.309,0.057309,405189.5871,1187377.465
1717,250.373,0.010765131,329.071,1935.192,1274.948,23257.775,727.929,0.031298308,329.946,1935.192,1274.948,23007.402,785.24,0.034129886,0.000250373,0.329071,1.935192,1.274948,0.023257775,0.727929,31.29830777,0.329946,1.935192,1.274948,0.023007402,0.78524,34.12988568,57.324,0.057324,380179.193,1118880.55
1359,151.69,0.035903936,147.118,1595.8,1195.964,4224.885,530.846,0.125647444,148.448,1595.8,1195.964,4073.195,588.16,0.144397703,0.00015169,0.147118,1.5958,1.195964,0.004224885,0.530846,125.6474437,0.148448,1.5958,1.195964,0.004073195,0.58816,144.3977025,57.326,0.057326,376241.0147,1237681.701
365,251.681,0.066073995,138.895,1787,1146.072,3809.078,496.934,0.130460442,148.612,1787,1146.072,3557.397,554.437,0.155854688,0.000251681,0.138895,1.787,1.146072,0.003809078,0.496934,130.4604421,0.148612,1.787,1.146072,0.003557397,0.554437,155.8546881,57.521,0.057521,413748.7228,1226628.675
1862,250.048,0.006367654,325.75,2311.7,1049.369,39268.466,1505.502,0.038338702,326.999,2311.7,1049.369,39018.418,1563.039,0.040059005,0.000250048,0.32575,2.3117,1.049369,0.039268466,1.505502,38.33870159,0.326999,2.3117,1.049369,0.039018418,1.563039,40.05900496,57.557,0.057557,436373.4718,1269107.641
2957,257.486,0.008241346,392.438,2152.8,1543.008,31243.198,867.168,0.027755417,393.701,2152.5,1543.008,30985.712,924.861,0.029847983,0.000257486,0.392438,2.1528,1.543008,0.031243198,0.867168,27.75541736,0.393701,2.1525,1.543008,0.030985712,0.924861,29.84798284,57.694,0.057694,321466.2546,1198935.549
2456,252.212,0.002744723,393.622,2389.636,1334.254,91889.794,1770.013,0.019262346,394.541,2389.735,1334.254,91637.582,1827.706,0.019944939,0.000252212,0.393622,2.389636,1.334254,0.091889794,1.770013,19.26234594,0.394541,2.389735,1.334254,0.091637582,1.827706,19.94493918,57.706,0.057706,381698.9235,1230063.761
2279,201.63,0.049413656,328.704,2076,1199.484,4080.451,401.925,0.098500141,335.147,2076,1199.484,3878.821,459.716,0.118519519,0.00020163,0.328704,2.076,1.199484,0.004080451,0.401925,98.50014128,0.335147,2.076,1.199484,0.003878821,0.459716,118.5195192,57.808,0.057808,408367.662,1217101.335
1976,253.692,0.030403813,350.716,2779.111,1257.339,8344.085,391.977,0.046976631,354.626,2779.111,1257.339,8090.393,449.803,0.055597176,0.000253692,0.350716,2.779111,1.257339,0.008344085,0.391977,46.97663075,0.354626,2.779111,1.257339,0.008090393,0.449803,55.59717556,57.843,0.057843,402247.8095,1175440.028
1365,239.818,0.027826259,188.005,1725.5,1192.707,8618.406,350.553,0.040674923,191.662,1725.5,1192.707,8378.588,408.693,0.048778267,0.000239818,0.188005,1.7255,1.192707,0.008618406,0.350553,40.67492295,0.191662,1.7255,1.192707,0.008378588,0.408693,48.7782667,58.155,0.058155,386786.2563,1235522.064
1812,257.303,0.0216526,278.807,1970.571,1038.683,11883.238,483.008,0.040646161,282.425,1970.571,1038.683,11625.935,541.408,0.046568986,0.000257303,0.278807,1.970571,1.038683,0.011883238,0.483008,40.64616058,0.282425,1.970571,1.038683,0.011625935,0.541408,46.56898563,58.42,0.05842,438057.1206,1145021.114
1325,208.023,0.028742503,306.4,2125.857,1219.908,7237.47,434.355,0.060014757,311.793,2125.857,1219.908,7029.447,492.821,0.070108075,0.000208023,0.3064,2.125857,1.219908,0.00723747,0.434355,60.01475654,0.311793,2.125857,1.219908,0.007029447,0.492821,70.10807536,58.476,0.058476,359563.2915,1345108.502
1597,264.288,0.017857116,389.773,2497.118,1414.333,14800.15,497.671,0.033626078,393.863,2497,1414.333,14535.862,556.156,0.038260958,0.000264288,0.389773,2.497118,1.414333,0.01480015,0.497671,33.62607811,0.393863,2.497,1.414333,0.014535862,0.556156,38.26095762,58.503,0.058503,411473.7106,1213816.653
3116,262.057,0.009760814,315.984,2012.786,1551.153,26847.863,721.614,0.026877893,318.305,2012.704,1551.153,26585.806,780.152,0.029344681,0.000262057,0.315984,2.012786,1.551153,0.026847863,0.721614,26.87789341,0.318305,2.012704,1.551153,0.026585806,0.780152,29.34468114,58.529,0.058529,288633.7763,1167339.302
1755,236.292,0.037517815,285.925,2011.5,1245.864,6298.128,325.096,0.051617878,290.608,2011.5,1245.864,6061.836,383.784,0.063311512,0.000236292,0.285925,2.0115,1.245864,0.006298128,0.325096,51.61787757,0.290608,2.0115,1.245864,0.006061836,0.383784,63.31151156,58.703,0.058703,397759.0982,1127430.846
2920,267.807,0.014349329,264.264,1895.105,1663.484,18663.382,648.017,0.034721306,265.372,1895.105,1663.484,18395.575,706.808,0.038422719,0.000267807,0.264264,1.895105,1.663484,0.018663382,0.648017,34.72130614,0.265372,1.895105,1.663484,0.018395575,0.706808,38.42271851,58.79,0.05879,318565.7375,1271796.24
771,222.652,0.028187544,347.371,2279.111,1048.569,7898.95,601.247,0.076117332,348.945,2279.111,1048.569,7676.298,660.039,0.085984025,0.000222652,0.347371,2.279111,1.048569,0.00789895,0.601247,76.11733205,0.348945,2.279111,1.048569,0.007676298,0.660039,85.98402511,58.812,0.058812,430569.1324,1139694.662
1924,266.595,0.010574633,437.79,2613.222,1496.705,25210.804,631.24,0.025038472,439.297,2613.222,1496.705,24944.209,690.253,0.027671874,0.000266595,0.43779,2.613222,1.496705,0.025210804,0.63124,25.0384716,0.439297,2.613222,1.496705,0.024944209,0.690253,27.67187366,59.021,0.059021,355217.6455,1160466.197
1424,261.891,0.046784872,240.993,2375.833,1193.359,5597.771,276.304,0.049359647,247.569,2376,1193.359,5335.88,335.375,0.0628528,0.000261891,0.240993,2.375833,1.193359,0.005597771,0.276304,49.3596469,0.247569,2.376,1.193359,0.00533588,0.335375,62.85280029,59.09,0.05909,423858.1548,1241264.328
2179,199.705,0.008247823,365.8,1793.423,1353.105,24213.056,648.785,0.026794842,367.974,1793.423,1353.105,24013.351,707.876,0.029478435,0.000199705,0.3658,1.793423,1.353105,0.024213056,0.648785,26.79484159,0.367974,1.793423,1.353105,0.024013351,0.707876,29.47843473,59.099,0.059099,353577.6302,1326716.329
1413,215.928,0.035591704,202.395,1808.143,1210.981,6066.807,362.409,0.059736365,200.817,1808.143,1209.321,5850.879,421.526,0.072044901,0.000215928,0.202395,1.808143,1.210981,0.006066807,0.362409,59.73636544,0.200817,1.808143,1.209321,0.005850879,0.421526,72.04490129,59.134,0.059134,401377.795,1237395.289
367,268.043,0.010465282,201.294,1852.464,1194.074,25612.593,887.289,0.034642685,201.18,1852.464,1194.074,25344.55,946.459,0.037343689,0.000268043,0.201294,1.852464,1.194074,0.025612593,0.887289,34.64268534,0.20118,1.852464,1.194074,0.02534455,0.946459,37.34368927,59.188,0.059188,412913.2622,1222967.449
2996,262.054,0.013322904,324.854,1989.545,1464.36,19669.436,657.797,0.033442596,327.129,1989.095,1464.36,19407.382,717.147,0.036952279,0.000262054,0.324854,1.989545,1.46436,0.019669436,0.657797,33.44259591,0.327129,1.989095,1.46436,0.019407382,0.717147,36.95227929,59.351,0.059351,324781.8322,1198190.685
296,272.663,0.057855017,208.677,2239.25,1250.256,4712.867,281.818,0.059797571,213.86,2238.667,1250.256,4440.204,341.461,0.076902097,0.000272663,0.208677,2.23925,1.250256,0.004712867,0.281818,59.7975712,0.21386,2.238667,1.250256,0.004440204,0.341461,76.90209729,59.657,0.059657,385328.4357,1245140.181
1024,274.494,0.028486721,154.473,1892.5,968.762,9635.858,752.707,0.078115203,156.693,1892.5,968.762,9361.364,812.36,0.086777952,0.000274494,0.154473,1.8925,0.968762,0.009635858,0.752707,78.11520261,0.156693,1.8925,0.968762,0.009361364,0.81236,86.77795244,59.674,0.059674,441226.8315,1272036.183
2452,250.702,0.024138723,237.165,1853.818,1209.565,10385.885,479.549,0.046173147,239.038,1853.818,1209.565,10135.183,539.422,0.053222719,0.000250702,0.237165,1.853818,1.209565,0.010385885,0.479549,46.1731475,0.239038,1.853818,1.209565,0.010135183,0.539422,53.22271931,59.887,0.059887,389624.163,1228911.272
1583,273.187,0.009147787,412.888,2533.097,1497.028,29863.727,751.583,0.025167086,415.31,2532.867,1497.028,29590.54,811.456,0.027422818,0.000273187,0.412888,2.533097,1.497028,0.029863727,0.751583,25.16708648,0.41531,2.532867,1.497028,0.02959054,0.811456,27.42281824,59.89,0.05989,396667.9634,1210743
1784,260.545,0.002447794,364.298,2164.75,1405.389,106440.743,2011.669,0.018899427,364.652,2164.75,1405.389,106180.198,2071.579,0.019510031,0.000260545,0.364298,2.16475,1.405389,0.106440743,2.011669,18.89942651,0.364652,2.16475,1.405389,0.106180198,2.071579,19.51003143,59.918,0.059918,353764.4387,1133044.774
713,251.308,0.043451829,436.985,3458.714,1726.028,5783.6,447.414,0.077359084,444.159,3458.714,1726.028,5532.292,507.427,0.091720936,0.000251308,0.436985,3.458714,1.726028,0.0057836,0.447414,77.35908431,0.444159,3.458714,1.726028,0.005532292,0.507427,91.72093592,60.023,0.060023,360964.2398,1189102.362
2367,269.408,0.010591254,358.68,2928.448,1530.255,25436.836,880.024,0.034596441,358.289,2928.821,1530.255,25167.428,940.091,0.037353479,0.000269408,0.35868,2.928448,1.530255,0.025436836,0.880024,34.59644116,0.358289,2.928821,1.530255,0.025167428,0.940091,37.35347927,60.083,0.060083,392367.2205,1192478.452
2841,269.872,0.013025797,374.806,2230.167,1779.07,20718.271,626.904,0.03025851,377.188,2230.167,1779.07,20448.399,687.01,0.033597251,0.000269872,0.374806,2.230167,1.77907,0.020718271,0.626904,30.25850951,0.377188,2.230167,1.77907,0.020448399,0.68701,33.59725131,60.103,0.060103,312536.2985,1216449.618
106,252.697,0.046780935,230.19,1885.143,1257.834,5401.709,304.039,0.056285705,239.072,1885.143,1257.834,5149.012,364.234,0.070738619,0.000252697,0.23019,1.885143,1.257834,0.005401709,0.304039,56.28570514,0.239072,1.885143,1.257834,0.005149012,0.364234,70.73861937,60.212,0.060212,404846.9244,1220242.513
2770,277.007,0.034550826,264.564,2188.222,1341.099,8017.377,415.978,0.05188455,266.978,2187.375,1341.099,7740.37,476.179,0.061518894,0.000277007,0.264564,2.188222,1.341099,0.008017377,0.415978,51.88455027,0.266978,2.187375,1.341099,0.00774037,0.476179,61.5188938,60.215,0.060215,383425.5247,1321779.972
1175,210.958,0.034552601,261.766,2111,1894.896,6105.416,789.422,0.129298642,263.482,2111,1894.896,5894.458,849.67,0.144147265,0.000210958,0.261766,2.111,1.894896,0.006105416,0.789422,129.2986424,0.263482,2.111,1.894896,0.005894458,0.84967,144.1472651,60.229,0.060229,262245.1614,1262606.144
3009,204.785,0.003479613,379.201,2129.694,1563.601,58852.814,1453.727,0.024701062,379.338,2129.694,1563.601,58648.029,1513.967,0.025814457,0.000204785,0.379201,2.129694,1.563601,0.058852814,1.453727,24.70106187,0.379338,2.129694,1.563601,0.058648029,1.513967,25.81445661,60.242,0.060242,326038.6069,1207520.659
2899,281.581,0.012402881,308.662,2104.84,1779.07,22702.87,619.071,0.027268403,311.049,2104.84,1779.07,22421.289,679.331,0.030298481,0.000281581,0.308662,2.10484,1.77907,0.02270287,0.619071,27.26840263,0.311049,2.10484,1.77907,0.022421289,0.679331,30.29848106,60.259,0.060259,316270.4124,1216224.143
1382,278.13,0.042362478,244.723,2104.857,1257.834,6565.48,342.738,0.052203038,252.052,2104.667,1257.834,6287.35,402.986,0.06409473,0.00027813,0.244723,2.104857,1.257834,0.00656548,0.342738,52.20303771,0.252052,2.104667,1.257834,0.00628735,0.402986,64.09472989,60.265,0.060265,403030.3196,1218675.487
2282,280.335,0.069007339,321.031,2066.333,1312.018,4062.394,327.711,0.080669428,327.601,2066.333,1312.018,3782.059,387.983,0.102585126,0.000280335,0.321031,2.066333,1.312018,0.004062394,0.327711,80.66942793,0.327601,2.066333,1.312018,0.003782059,0.387983,102.5851263,60.29,0.06029,414057.381,1217491.607
2220,257.048,0.016901761,448.337,2285.235,1201.97,15208.356,563.852,0.037075145,448.5,2285.235,1201.97,14951.308,624.198,0.041748722,0.000257048,0.448337,2.285235,1.20197,0.015208356,0.563852,37.07514474,0.4485,2.285235,1.20197,0.014951308,0.624198,41.74872192,60.356,0.060356,365698.5419,1343072.395
2250,240.342,0.029953321,352.218,2327,1586.961,8023.885,415.442,0.051775667,356.473,2327,1586.961,7783.543,475.802,0.061129231,0.000240342,0.352218,2.327,1.586961,0.008023885,0.415442,51.77566727,0.356473,2.327,1.586961,0.007783543,0.475802,61.12923125,60.365,0.060365,342678.9822,1179956.531
571,266.055,0.054634053,188.557,1818.333,1145.7,4869.765,276.081,0.056692879,189.244,1819.8,1145.7,4603.71,336.516,0.073096698,0.000266055,0.188557,1.818333,1.1457,0.004869765,0.276081,56.69287943,0.189244,1.8198,1.1457,0.00460371,0.336516,73.0966981,60.445,0.060445,361944.1603,1243714.52
1393,282.626,0.042456819,296.212,2297.444,1269.558,6656.787,687.777,0.103319665,304.951,2297.444,1269.558,6374.161,748.319,0.117398823,0.000282626,0.296212,2.297444,1.269558,0.006656787,0.687777,103.3196646,0.304951,2.297444,1.269558,0.006374161,0.748319,117.3988232,60.562,0.060562,424331.8115,1215638.114
2978,269.285,0.015359015,350.3,2578.905,1765.857,17532.7,832.556,0.047485898,352.117,2578.905,1765.857,17263.415,893.155,0.051736867,0.000269285,0.3503,2.578905,1.765857,0.0175327,0.832556,47.48589778,0.352117,2.578905,1.765857,0.017263415,0.893155,51.73686666,60.6,0.0606,323575.2375,1221689.148
2845,278.444,0.011861116,341.531,2297.833,1782.255,23475.363,878.482,0.037421445,344.425,2297.913,1782.255,23196.919,939.103,0.040483954,0.000278444,0.341531,2.297833,1.782255,0.023475363,0.878482,37.42144477,0.344425,2.297913,1.782255,0.023196919,0.939103,40.48395393,60.619,0.060619,312895.4544,1213736.873
2902,284.202,0.012487415,365.129,2115.333,1782.255,22759.074,604.129,0.026544533,368.135,2115.333,1782.255,22474.872,664.821,0.029580636,0.000284202,0.365129,2.115333,1.782255,0.022759074,0.604129,26.5445334,0.368135,2.115333,1.782255,0.022474872,0.664821,29.58063565,60.692,0.060692,316466.1195,1214484.667
1618,270.368,0.002092663,424.407,2522.393,1440.415,129198.088,1674.51,0.012960796,424.603,2522.393,1440.415,128927.72,1735.44,0.013460565,0.000270368,0.424407,2.522393,1.440415,0.129198088,1.67451,12.96079552,0.424603,2.522393,1.440415,0.12892772,1.73544,13.46056535,60.948,0.060948,403351.9598,1213487.022
2793,276.575,0.011763733,386.479,2089.231,1849.775,23510.82,792.15,0.033692998,387.301,2089.231,1849.775,23234.245,853.224,0.036722691,0.000276575,0.386479,2.089231,1.849775,0.02351082,0.79215,33.69299752,0.387301,2.089231,1.849775,0.023234245,0.853224,36.72269101,61.064,0.061064,288643.145,1236040.64
3043,283.71,0.034237929,345.228,1915,1496.712,8286.424,360.69,0.043527823,345.057,1915,1496.712,8002.714,421.954,0.052726363,0.00028371,0.345228,1.915,1.496712,0.008286424,0.36069,43.52782334,0.345057,1.915,1.496712,0.008002714,0.421954,52.72636258,61.261,0.061261,307657.3954,1182539.919
2944,250.553,0.011755829,300.476,2021.72,1422.083,21313.086,553.565,0.02597301,303.035,2021.72,1422.083,21062.533,614.866,0.029192405,0.000250553,0.300476,2.02172,1.422083,0.021313086,0.553565,25.9730102,0.303035,2.02172,1.422083,0.021062533,0.614866,29.1924053,61.301,0.061301,320442.534,1169267.093
2421,280.541,0.025862542,373.782,2200.455,1194.074,10847.387,409.616,0.037761721,382.794,2200.2,1194.074,10566.846,470.977,0.044571199,0.000280541,0.373782,2.200455,1.194074,0.010847387,0.409616,37.76172086,0.382794,2.2002,1.194074,0.010566846,0.470977,44.57119939,61.38,0.06138,415011.2839,1221825.404
606,280.581,0.03384905,122.333,1710.667,1146.072,8289.184,749.156,0.090377533,125.699,1710.667,1146.072,8008.603,810.627,0.101219526,0.000280581,0.122333,1.710667,1.146072,0.008289184,0.749156,90.37753294,0.125699,1.710667,1.146072,0.008008603,0.810627,101.2195261,61.49,0.06149,416933.292,1228383.951
1410,242.912,0.044302932,175.861,1781.833,1145.015,5482.978,308.329,0.056233857,179.556,1781.833,1145.015,5240.066,369.848,0.07058079,0.000242912,0.175861,1.781833,1.145015,0.005482978,0.308329,56.23385686,0.179556,1.781833,1.145015,0.005240066,0.369848,70.58079039,61.536,0.061536,405363.5672,1236726.363
2451,268.098,0.030805763,281.029,1808.556,1299.499,8702.852,375.497,0.043146431,283.276,1808.556,1299.499,8434.754,437.024,0.051812299,0.000268098,0.281029,1.808556,1.299499,0.008702852,0.375497,43.14643062,0.283276,1.808556,1.299499,0.008434754,0.437024,51.81229945,61.539,0.061539,368861.2063,1229012.215
2378,280.642,0.0290279,296.393,2132.1,1238.91,9668.009,395.435,0.040901389,300.41,2131.667,1238.91,9387.367,456.963,0.048678506,0.000280642,0.296393,2.1321,1.23891,0.009668009,0.395435,40.90138931,0.30041,2.131667,1.23891,0.009387367,0.456963,48.67850591,61.547,0.061547,411763.5274,1195616.636
78,274.504,0.019646528,214.837,1970.133,1315.022,13972.138,497.334,0.035594696,217.076,1969.214,1315.022,13697.634,558.902,0.040802813,0.000274504,0.214837,1.970133,1.315022,0.013972138,0.497334,35.59469567,0.217076,1.969214,1.315022,0.013697634,0.558902,40.8028131,61.578,0.061578,361163.3435,1230007.639
351,278.78,0.170658681,207.297,1833.5,1248.007,1633.553,152.229,0.093188896,215.943,1833.5,1248.007,1354.773,213.833,0.157836774,0.00027878,0.207297,1.8335,1.248007,0.001633553,0.152229,93.18889562,0.215943,1.8335,1.248007,0.001354773,0.213833,157.8367741,61.613,0.061613,358245.332,1246376.127
1407,280.414,0.042883978,198.898,1755.2,1170.676,6538.899,548.983,0.083956489,202.42,1755.2,1170.676,6258.485,610.706,0.097580485,0.000280414,0.198898,1.7552,1.170676,0.006538899,0.548983,83.9564887,0.20242,1.7552,1.170676,0.006258485,0.610706,97.58048473,61.741,0.061741,407548.25,1242379.285
